ID,Prob1
54171, 0.31
54172, 0.25
54173, 0.36
54174, 0.29
54175, 0.35
54176, 0.08
54177, 0.29
54178, 0.20
54179, 0.14
54180, 0.22
54181, 0.31
54182, 0.51
54183, 0.30
54184, 0.37
54185, 0.37
54186, 0.44
54187, 0.50
54188, 0.66
54189, 0.51
54190, 0.09
54191, 0.22
54192, 0.56
54193, 0.44
54194, 0.25
54195, 0.32
54196, 0.20
54197, 0.25
54198, 0.40
54199, 0.35
54200, 0.31
54201, 0.41
54202, 0.39
54203, 0.61
54204, 0.47
54205, 0.21
54206, 0.50
54207, 0.21
54208, 0.20
54209, 0.26
54210, 0.38
54211, 0.53
54212, 0.75
54213, 0.24
54214, 0.62
54215, 0.36
54216, 0.21
54217, 0.27
54218, 0.24
54219, 0.36
54220, 0.20
54221, 0.24
54222, 0.63
54223, 0.24
54224, 0.35
54225, 0.48
54226, 0.50
54227, 0.59
54228, 0.73
54229, 0.23
54230, 0.33
54231, 0.46
54232, 0.22
54233, 0.30
54234, 0.44
54235, 0.71
54236, 0.35
54237, 0.28
54238, 0.28
54239, 0.19
54240, 0.27
54241, 0.45
54242, 0.73
54243, 0.50
54244, 0.19
54245, 0.26
54246, 0.21
54247, 0.31
54248, 0.45
54249, 0.51
54250, 0.40
54251, 0.20
54252, 0.32
54253, 0.48
54254, 0.34
54255, 0.52
54256, 0.20
54257, 0.25
54258, 0.20
54259, 0.31
54260, 0.33
54261, 0.24
54262, 0.24
54263, 0.23
54264, 0.39
54265, 0.48
54266, 0.25
54267, 0.18
54268, 0.21
54269, 0.47
54270, 0.39
54271, 0.34
54272, 0.19
54273, 0.26
54274, 0.20
54275, 0.27
54276, 0.23
54277, 0.41
54278, 0.45
54279, 0.28
54280, 0.47
54281, 0.29
54282, 0.32
54283, 0.50
54284, 0.47
54285, 0.19
54286, 0.36
54287, 0.25
54288, 0.25
54289, 0.42
54290, 0.31
54291, 0.36
54292, 0.23
54293, 0.32
54294, 0.35
54295, 0.31
54296, 0.25
54297, 0.66
54298, 0.28
54299, 0.17
54300, 0.46
54301, 0.23
54302, 0.21
54303, 0.15
54304, 0.25
54305, 0.43
54306, 0.49
54307, 0.25
54308, 0.30
54309, 0.46
54310, 0.40
54311, 0.22
54312, 0.42
54313, 0.52
54314, 0.20
54315, 0.45
54316, 0.58
54317, 0.24
54318, 0.09
54319, 0.35
54320, 0.48
54321, 0.24
54322, 0.26
54323, 0.37
54324, 0.22
54325, 0.22
54326, 0.59
54327, 0.22
54328, 0.30
54329, 0.35
54330, 0.35
54331, 0.28
54332, 0.48
54333, 0.26
54334, 0.37
54335, 0.62
54336, 0.47
54337, 0.55
54338, 0.54
54339, 0.26
54340, 0.46
54341, 0.29
54342, 0.28
54343, 0.54
54344, 0.19
54345, 0.76
54346, 0.18
54347, 0.38
54348, 0.19
54349, 0.63
54350, 0.51
54351, 0.25
54352, 0.46
54353, 0.29
54354, 0.21
54355, 0.28
54356, 0.25
54357, 0.23
54358, 0.33
54359, 0.20
54360, 0.30
54361, 0.25
54362, 0.46
54363, 0.29
54364, 0.37
54365, 0.26
54366, 0.36
54367, 0.41
54368, 0.22
54369, 0.11
54370, 0.22
54371, 0.24
54372, 0.33
54373, 0.38
54374, 0.29
54375, 0.43
54376, 0.51
54377, 0.44
54378, 0.24
54379, 0.25
54380, 0.32
54381, 0.27
54382, 0.41
54383, 0.34
54384, 0.52
54385, 0.22
54386, 0.40
54387, 0.31
54388, 0.24
54389, 0.38
54390, 0.29
54391, 0.48
54392, 0.20
54393, 0.21
54394, 0.14
54395, 0.24
54396, 0.43
54397, 0.80
54398, 0.26
54399, 0.51
54400, 0.25
54401, 0.36
54402, 0.10
54403, 0.26
54404, 0.23
54405, 0.29
54406, 0.25
54407, 0.78
54408, 0.37
54409, 0.63
54410, 0.34
54411, 0.22
54412, 0.37
54413, 0.33
54414, 0.24
54415, 0.26
54416, 0.45
54417, 0.46
54418, 0.40
54419, 0.21
54420, 0.37
54421, 0.49
54422, 0.22
54423, 0.48
54424, 0.32
54425, 0.19
54426, 0.28
54427, 0.23
54428, 0.33
54429, 0.43
54430, 0.30
54431, 0.32
54432, 0.22
54433, 0.28
54434, 0.65
54435, 0.33
54436, 0.45
54437, 0.36
54438, 0.26
54439, 0.27
54440, 0.31
54441, 0.35
54442, 0.34
54443, 0.20
54444, 0.20
54445, 0.35
54446, 0.20
54447, 0.46
54448, 0.33
54449, 0.28
54450, 0.50
54451, 0.29
54452, 0.26
54453, 0.31
54454, 0.22
54455, 0.58
54456, 0.55
54457, 0.45
54458, 0.66
54459, 0.28
54460, 0.47
54461, 0.61
54462, 0.25
54463, 0.34
54464, 0.24
54465, 0.64
54466, 0.31
54467, 0.30
54468, 0.32
54469, 0.30
54470, 0.38
54471, 0.26
54472, 0.53
54473, 0.42
54474, 0.44
54475, 0.36
54476, 0.69
54477, 0.39
54478, 0.61
54479, 0.23
54480, 0.43
54481, 0.22
54482, 0.58
54483, 0.43
54484, 0.39
54485, 0.43
54486, 0.52
54487, 0.38
54488, 0.43
54489, 0.25
54490, 0.34
54491, 0.39
54492, 0.25
54493, 0.38
54494, 0.21
54495, 0.10
54496, 0.40
54497, 0.30
54498, 0.27
54499, 0.09
54500, 0.30
54501, 0.30
54502, 0.22
54503, 0.43
54504, 0.20
54505, 0.11
54506, 0.23
54507, 0.34
54508, 0.39
54509, 0.27
54510, 0.26
54511, 0.26
54512, 0.44
54513, 0.20
54514, 0.22
54515, 0.44
54516, 0.23
54517, 0.19
54518, 0.20
54519, 0.48
54520, 0.36
54521, 0.35
54522, 0.30
54523, 0.33
54524, 0.14
54525, 0.49
54526, 0.51
54527, 0.39
54528, 0.29
54529, 0.39
54530, 0.27
54531, 0.08
54532, 0.27
54533, 0.39
54534, 0.52
54535, 0.27
54536, 0.26
54537, 0.20
54538, 0.25
54539, 0.64
54540, 0.37
54541, 0.50
54542, 0.30
54543, 0.48
54544, 0.30
54545, 0.42
54546, 0.42
54547, 0.22
54548, 0.45
54549, 0.28
54550, 0.38
54551, 0.23
54552, 0.34
54553, 0.40
54554, 0.35
54555, 0.22
54556, 0.73
54557, 0.39
54558, 0.27
54559, 0.30
54560, 0.31
54561, 0.38
54562, 0.51
54563, 0.51
54564, 0.29
54565, 0.25
54566, 0.24
54567, 0.30
54568, 0.24
54569, 0.43
54570, 0.28
54571, 0.23
54572, 0.38
54573, 0.32
54574, 0.45
54575, 0.35
54576, 0.22
54577, 0.29
54578, 0.36
54579, 0.19
54580, 0.46
54581, 0.27
54582, 0.26
54583, 0.21
54584, 0.42
54585, 0.09
54586, 0.39
54587, 0.25
54588, 0.19
54589, 0.23
54590, 0.28
54591, 0.27
54592, 0.31
54593, 0.20
54594, 0.65
54595, 0.28
54596, 0.20
54597, 0.22
54598, 0.31
54599, 0.22
54600, 0.31
54601, 0.30
54602, 0.27
54603, 0.34
54604, 0.64
54605, 0.11
54606, 0.38
54607, 0.34
54608, 0.29
54609, 0.25
54610, 0.23
54611, 0.27
54612, 0.30
54613, 0.57
54614, 0.26
54615, 0.21
54616, 0.32
54617, 0.28
54618, 0.21
54619, 0.24
54620, 0.31
54621, 0.26
54622, 0.35
54623, 0.60
54624, 0.36
54625, 0.42
54626, 0.52
54627, 0.35
54628, 0.29
54629, 0.75
54630, 0.34
54631, 0.20
54632, 0.51
54633, 0.34
54634, 0.25
54635, 0.26
54636, 0.20
54637, 0.25
54638, 0.33
54639, 0.46
54640, 0.39
54641, 0.49
54642, 0.26
54643, 0.20
54644, 0.47
54645, 0.49
54646, 0.38
54647, 0.21
54648, 0.09
54649, 0.59
54650, 0.50
54651, 0.32
54652, 0.22
54653, 0.32
54654, 0.30
54655, 0.38
54656, 0.28
54657, 0.36
54658, 0.49
54659, 0.62
54660, 0.36
54661, 0.69
54662, 0.25
54663, 0.27
54664, 0.33
54665, 0.37
54666, 0.56
54667, 0.31
54668, 0.36
54669, 0.23
54670, 0.40
54671, 0.32
54672, 0.22
54673, 0.58
54674, 0.22
54675, 0.26
54676, 0.30
54677, 0.33
54678, 0.32
54679, 0.58
54680, 0.79
54681, 0.25
54682, 0.38
54683, 0.24
54684, 0.36
54685, 0.22
54686, 0.28
54687, 0.28
54688, 0.35
54689, 0.64
54690, 0.49
54691, 0.33
54692, 0.30
54693, 0.36
54694, 0.22
54695, 0.65
54696, 0.28
54697, 0.20
54698, 0.39
54699, 0.23
54700, 0.27
54701, 0.57
54702, 0.39
54703, 0.21
54704, 0.28
54705, 0.30
54706, 0.60
54707, 0.23
54708, 0.40
54709, 0.32
54710, 0.63
54711, 0.47
54712, 0.28
54713, 0.22
54714, 0.27
54715, 0.24
54716, 0.20
54717, 0.29
54718, 0.12
54719, 0.21
54720, 0.51
54721, 0.35
54722, 0.33
54723, 0.47
54724, 0.30
54725, 0.35
54726, 0.56
54727, 0.41
54728, 0.25
54729, 0.31
54730, 0.20
54731, 0.36
54732, 0.77
54733, 0.53
54734, 0.48
54735, 0.46
54736, 0.31
54737, 0.64
54738, 0.34
54739, 0.40
54740, 0.52
54741, 0.36
54742, 0.36
54743, 0.20
54744, 0.34
54745, 0.13
54746, 0.34
54747, 0.20
54748, 0.36
54749, 0.20
54750, 0.22
54751, 0.20
54752, 0.21
54753, 0.25
54754, 0.61
54755, 0.21
54756, 0.31
54757, 0.46
54758, 0.23
54759, 0.61
54760, 0.30
54761, 0.23
54762, 0.26
54763, 0.38
54764, 0.26
54765, 0.75
54766, 0.56
54767, 0.50
54768, 0.22
54769, 0.20
54770, 0.26
54771, 0.31
54772, 0.25
54773, 0.37
54774, 0.27
54775, 0.36
54776, 0.23
54777, 0.24
54778, 0.20
54779, 0.32
54780, 0.65
54781, 0.20
54782, 0.43
54783, 0.36
54784, 0.54
54785, 0.36
54786, 0.11
54787, 0.25
54788, 0.30
54789, 0.35
54790, 0.81
54791, 0.34
54792, 0.20
54793, 0.20
54794, 0.21
54795, 0.22
54796, 0.39
54797, 0.51
54798, 0.24
54799, 0.27
54800, 0.35
54801, 0.22
54802, 0.66
54803, 0.11
54804, 0.50
54805, 0.45
54806, 0.37
54807, 0.61
54808, 0.49
54809, 0.24
54810, 0.32
54811, 0.44
54812, 0.25
54813, 0.31
54814, 0.25
54815, 0.21
54816, 0.32
54817, 0.31
54818, 0.24
54819, 0.27
54820, 0.60
54821, 0.60
54822, 0.31
54823, 0.37
54824, 0.42
54825, 0.74
54826, 0.23
54827, 0.46
54828, 0.28
54829, 0.26
54830, 0.55
54831, 0.74
54832, 0.25
54833, 0.26
54834, 0.22
54835, 0.23
54836, 0.23
54837, 0.11
54838, 0.24
54839, 0.24
54840, 0.28
54841, 0.26
54842, 0.41
54843, 0.38
54844, 0.40
54845, 0.68
54846, 0.22
54847, 0.20
54848, 0.43
54849, 0.42
54850, 0.24
54851, 0.58
54852, 0.26
54853, 0.66
54854, 0.21
54855, 0.47
54856, 0.30
54857, 0.68
54858, 0.31
54859, 0.35
54860, 0.16
54861, 0.52
54862, 0.35
54863, 0.20
54864, 0.39
54865, 0.35
54866, 0.25
54867, 0.24
54868, 0.28
54869, 0.20
54870, 0.23
54871, 0.23
54872, 0.22
54873, 0.42
54874, 0.30
54875, 0.46
54876, 0.70
54877, 0.19
54878, 0.27
54879, 0.21
54880, 0.20
54881, 0.36
54882, 0.70
54883, 0.62
54884, 0.47
54885, 0.46
54886, 0.28
54887, 0.25
54888, 0.23
54889, 0.27
54890, 0.20
54891, 0.27
54892, 0.08
54893, 0.67
54894, 0.25
54895, 0.28
54896, 0.42
54897, 0.20
54898, 0.57
54899, 0.26
54900, 0.30
54901, 0.61
54902, 0.20
54903, 0.36
54904, 0.36
54905, 0.24
54906, 0.29
54907, 0.58
54908, 0.20
54909, 0.41
54910, 0.29
54911, 0.44
54912, 0.63
54913, 0.24
54914, 0.26
54915, 0.45
54916, 0.45
54917, 0.25
54918, 0.22
54919, 0.58
54920, 0.33
54921, 0.23
54922, 0.28
54923, 0.38
54924, 0.43
54925, 0.20
54926, 0.27
54927, 0.23
54928, 0.25
54929, 0.53
54930, 0.51
54931, 0.38
54932, 0.48
54933, 0.37
54934, 0.32
54935, 0.34
54936, 0.36
54937, 0.24
54938, 0.25
54939, 0.40
54940, 0.22
54941, 0.23
54942, 0.29
54943, 0.30
54944, 0.53
54945, 0.25
54946, 0.42
54947, 0.77
54948, 0.39
54949, 0.21
54950, 0.69
54951, 0.36
54952, 0.09
54953, 0.16
54954, 0.26
54955, 0.28
54956, 0.34
54957, 0.50
54958, 0.57
54959, 0.20
54960, 0.41
54961, 0.39
54962, 0.40
54963, 0.29
54964, 0.40
54965, 0.47
54966, 0.39
54967, 0.35
54968, 0.27
54969, 0.61
54970, 0.43
54971, 0.37
54972, 0.21
54973, 0.28
54974, 0.20
54975, 0.21
54976, 0.19
54977, 0.34
54978, 0.52
54979, 0.23
54980, 0.68
54981, 0.34
54982, 0.24
54983, 0.39
54984, 0.55
54985, 0.47
54986, 0.41
54987, 0.60
54988, 0.27
54989, 0.26
54990, 0.47
54991, 0.22
54992, 0.20
54993, 0.19
54994, 0.26
54995, 0.38
54996, 0.24
54997, 0.23
54998, 0.38
54999, 0.25
55000, 0.14
55001, 0.27
55002, 0.12
55003, 0.20
55004, 0.41
55005, 0.32
55006, 0.50
55007, 0.30
55008, 0.36
55009, 0.20
55010, 0.22
55011, 0.37
55012, 0.20
55013, 0.30
55014, 0.32
55015, 0.25
55016, 0.20
55017, 0.42
55018, 0.80
55019, 0.34
55020, 0.34
55021, 0.26
55022, 0.33
55023, 0.76
55024, 0.26
55025, 0.66
55026, 0.19
55027, 0.36
55028, 0.33
55029, 0.38
55030, 0.25
55031, 0.24
55032, 0.29
55033, 0.39
55034, 0.43
55035, 0.30
55036, 0.25
55037, 0.31
55038, 0.42
55039, 0.77
55040, 0.20
55041, 0.29
55042, 0.41
55043, 0.74
55044, 0.29
55045, 0.42
55046, 0.29
55047, 0.27
55048, 0.21
55049, 0.43
55050, 0.40
55051, 0.24
55052, 0.48
55053, 0.37
55054, 0.65
55055, 0.54
55056, 0.27
55057, 0.49
55058, 0.46
55059, 0.43
55060, 0.48
55061, 0.19
55062, 0.26
55063, 0.65
55064, 0.34
55065, 0.61
55066, 0.35
55067, 0.31
55068, 0.39
55069, 0.35
55070, 0.10
55071, 0.22
55072, 0.27
55073, 0.30
55074, 0.21
55075, 0.33
55076, 0.78
55077, 0.36
55078, 0.65
55079, 0.24
55080, 0.26
55081, 0.21
55082, 0.60
55083, 0.21
55084, 0.57
55085, 0.61
55086, 0.64
55087, 0.58
55088, 0.48
55089, 0.77
55090, 0.35
55091, 0.31
55092, 0.67
55093, 0.21
55094, 0.41
55095, 0.64
55096, 0.24
55097, 0.48
55098, 0.17
55099, 0.60
55100, 0.46
55101, 0.24
55102, 0.19
55103, 0.26
55104, 0.59
55105, 0.80
55106, 0.46
55107, 0.20
55108, 0.23
55109, 0.30
55110, 0.20
55111, 0.23
55112, 0.28
55113, 0.37
55114, 0.34
55115, 0.29
55116, 0.28
55117, 0.30
55118, 0.46
55119, 0.29
55120, 0.22
55121, 0.21
55122, 0.53
55123, 0.29
55124, 0.29
55125, 0.41
55126, 0.26
55127, 0.64
55128, 0.20
55129, 0.32
55130, 0.33
55131, 0.43
55132, 0.32
55133, 0.28
55134, 0.48
55135, 0.54
55136, 0.25
55137, 0.42
55138, 0.34
55139, 0.23
55140, 0.66
55141, 0.29
55142, 0.38
55143, 0.21
55144, 0.22
55145, 0.22
55146, 0.15
55147, 0.41
55148, 0.38
55149, 0.30
55150, 0.23
55151, 0.22
55152, 0.20
55153, 0.33
55154, 0.37
55155, 0.44
55156, 0.29
55157, 0.21
55158, 0.71
55159, 0.35
55160, 0.32
55161, 0.32
55162, 0.46
55163, 0.39
55164, 0.29
55165, 0.22
55166, 0.28
55167, 0.11
55168, 0.41
55169, 0.32
55170, 0.31
55171, 0.32
55172, 0.22
55173, 0.32
55174, 0.78
55175, 0.23
55176, 0.27
55177, 0.44
55178, 0.54
55179, 0.51
55180, 0.80
55181, 0.59
55182, 0.27
55183, 0.18
55184, 0.24
55185, 0.38
55186, 0.52
55187, 0.77
55188, 0.22
55189, 0.67
55190, 0.22
55191, 0.27
55192, 0.33
55193, 0.23
55194, 0.45
55195, 0.31
55196, 0.42
55197, 0.34
55198, 0.29
55199, 0.49
55200, 0.37
55201, 0.16
55202, 0.25
55203, 0.28
55204, 0.37
55205, 0.22
55206, 0.33
55207, 0.36
55208, 0.37
55209, 0.65
55210, 0.27
55211, 0.26
55212, 0.35
55213, 0.21
55214, 0.29
55215, 0.28
55216, 0.66
55217, 0.08
55218, 0.54
55219, 0.39
55220, 0.39
55221, 0.22
55222, 0.46
55223, 0.34
55224, 0.31
55225, 0.09
55226, 0.50
55227, 0.27
55228, 0.19
55229, 0.21
55230, 0.80
55231, 0.54
55232, 0.28
55233, 0.50
55234, 0.44
55235, 0.25
55236, 0.19
55237, 0.41
55238, 0.32
55239, 0.09
55240, 0.19
55241, 0.44
55242, 0.25
55243, 0.21
55244, 0.25
55245, 0.57
55246, 0.29
55247, 0.28
55248, 0.22
55249, 0.36
55250, 0.28
55251, 0.25
55252, 0.31
55253, 0.59
55254, 0.49
55255, 0.22
55256, 0.30
55257, 0.26
55258, 0.24
55259, 0.44
55260, 0.31
55261, 0.28
55262, 0.25
55263, 0.30
55264, 0.12
55265, 0.47
55266, 0.35
55267, 0.23
55268, 0.31
55269, 0.60
55270, 0.20
55271, 0.49
55272, 0.21
55273, 0.24
55274, 0.17
55275, 0.49
55276, 0.22
55277, 0.28
55278, 0.38
55279, 0.29
55280, 0.26
55281, 0.38
55282, 0.65
55283, 0.21
55284, 0.39
55285, 0.41
55286, 0.38
55287, 0.43
55288, 0.55
55289, 0.25
55290, 0.60
55291, 0.20
55292, 0.32
55293, 0.59
55294, 0.38
55295, 0.30
55296, 0.25
55297, 0.22
55298, 0.49
55299, 0.31
55300, 0.22
55301, 0.31
55302, 0.58
55303, 0.46
55304, 0.34
55305, 0.26
55306, 0.60
55307, 0.41
55308, 0.23
55309, 0.61
55310, 0.32
55311, 0.21
55312, 0.22
55313, 0.51
55314, 0.23
55315, 0.60
55316, 0.66
55317, 0.10
55318, 0.21
55319, 0.38
55320, 0.33
55321, 0.29
55322, 0.62
55323, 0.59
55324, 0.26
55325, 0.38
55326, 0.38
55327, 0.31
55328, 0.20
55329, 0.31
55330, 0.27
55331, 0.26
55332, 0.22
55333, 0.20
55334, 0.38
55335, 0.24
55336, 0.30
55337, 0.48
55338, 0.62
55339, 0.24
55340, 0.39
55341, 0.30
55342, 0.52
55343, 0.33
55344, 0.20
55345, 0.56
55346, 0.45
55347, 0.10
55348, 0.22
55349, 0.36
55350, 0.49
55351, 0.23
55352, 0.33
55353, 0.50
55354, 0.50
55355, 0.52
55356, 0.65
55357, 0.31
55358, 0.20
55359, 0.22
55360, 0.25
55361, 0.38
55362, 0.19
55363, 0.30
55364, 0.44
55365, 0.28
55366, 0.29
55367, 0.45
55368, 0.77
55369, 0.23
55370, 0.44
55371, 0.59
55372, 0.38
55373, 0.31
55374, 0.55
55375, 0.25
55376, 0.24
55377, 0.36
55378, 0.37
55379, 0.12
55380, 0.35
55381, 0.79
55382, 0.50
55383, 0.23
55384, 0.23
55385, 0.42
55386, 0.30
55387, 0.26
55388, 0.20
55389, 0.22
55390, 0.36
55391, 0.22
55392, 0.25
55393, 0.33
55394, 0.20
55395, 0.25
55396, 0.38
55397, 0.20
55398, 0.50
55399, 0.19
55400, 0.31
55401, 0.54
55402, 0.58
55403, 0.44
55404, 0.22
55405, 0.30
55406, 0.24
55407, 0.20
55408, 0.20
55409, 0.25
55410, 0.37
55411, 0.58
55412, 0.35
55413, 0.40
55414, 0.81
55415, 0.31
55416, 0.28
55417, 0.30
55418, 0.20
55419, 0.23
55420, 0.41
55421, 0.27
55422, 0.61
55423, 0.38
55424, 0.25
55425, 0.33
55426, 0.41
55427, 0.28
55428, 0.19
55429, 0.31
55430, 0.64
55431, 0.34
55432, 0.31
55433, 0.58
55434, 0.39
55435, 0.35
55436, 0.43
55437, 0.24
55438, 0.28
55439, 0.21
55440, 0.53
55441, 0.30
55442, 0.28
55443, 0.22
55444, 0.26
55445, 0.29
55446, 0.49
55447, 0.52
55448, 0.28
55449, 0.19
55450, 0.30
55451, 0.60
55452, 0.42
55453, 0.56
55454, 0.30
55455, 0.32
55456, 0.31
55457, 0.28
55458, 0.64
55459, 0.30
55460, 0.29
55461, 0.64
55462, 0.63
55463, 0.50
55464, 0.62
55465, 0.23
55466, 0.40
55467, 0.35
55468, 0.31
55469, 0.21
55470, 0.38
55471, 0.45
55472, 0.31
55473, 0.47
55474, 0.62
55475, 0.24
55476, 0.20
55477, 0.49
55478, 0.27
55479, 0.25
55480, 0.31
55481, 0.22
55482, 0.29
55483, 0.43
55484, 0.37
55485, 0.38
55486, 0.64
55487, 0.44
55488, 0.46
55489, 0.20
55490, 0.71
55491, 0.13
55492, 0.42
55493, 0.43
55494, 0.29
55495, 0.11
55496, 0.26
55497, 0.30
55498, 0.70
55499, 0.27
55500, 0.32
55501, 0.28
55502, 0.31
55503, 0.32
55504, 0.28
55505, 0.30
55506, 0.45
55507, 0.23
55508, 0.27
55509, 0.36
55510, 0.42
55511, 0.14
55512, 0.35
55513, 0.21
55514, 0.41
55515, 0.44
55516, 0.63
55517, 0.30
55518, 0.35
55519, 0.32
55520, 0.20
55521, 0.18
55522, 0.25
55523, 0.39
55524, 0.24
55525, 0.65
55526, 0.64
55527, 0.47
55528, 0.34
55529, 0.50
55530, 0.32
55531, 0.15
55532, 0.42
55533, 0.59
55534, 0.21
55535, 0.58
55536, 0.25
55537, 0.49
55538, 0.28
55539, 0.24
55540, 0.09
55541, 0.27
55542, 0.64
55543, 0.28
55544, 0.20
55545, 0.51
55546, 0.33
55547, 0.22
55548, 0.27
55549, 0.21
55550, 0.26
55551, 0.41
55552, 0.28
55553, 0.27
55554, 0.36
55555, 0.25
55556, 0.44
55557, 0.48
55558, 0.26
55559, 0.28
55560, 0.26
55561, 0.44
55562, 0.27
55563, 0.19
55564, 0.44
55565, 0.20
55566, 0.50
55567, 0.32
55568, 0.22
55569, 0.63
55570, 0.70
55571, 0.48
55572, 0.28
55573, 0.36
55574, 0.34
55575, 0.44
55576, 0.26
55577, 0.38
55578, 0.34
55579, 0.19
55580, 0.36
55581, 0.48
55582, 0.65
55583, 0.50
55584, 0.39
55585, 0.19
55586, 0.41
55587, 0.35
55588, 0.39
55589, 0.66
55590, 0.21
55591, 0.53
55592, 0.39
55593, 0.36
55594, 0.24
55595, 0.20
55596, 0.20
55597, 0.53
55598, 0.23
55599, 0.35
55600, 0.30
55601, 0.34
55602, 0.22
55603, 0.41
55604, 0.31
55605, 0.26
55606, 0.22
55607, 0.26
55608, 0.72
55609, 0.28
55610, 0.20
55611, 0.32
55612, 0.46
55613, 0.59
55614, 0.12
55615, 0.20
55616, 0.80
55617, 0.29
55618, 0.66
55619, 0.29
55620, 0.57
55621, 0.24
55622, 0.23
55623, 0.24
55624, 0.58
55625, 0.28
55626, 0.34
55627, 0.20
55628, 0.28
55629, 0.19
55630, 0.45
55631, 0.19
55632, 0.50
55633, 0.43
55634, 0.36
55635, 0.25
55636, 0.23
55637, 0.22
55638, 0.36
55639, 0.32
55640, 0.58
55641, 0.30
55642, 0.20
55643, 0.51
55644, 0.35
55645, 0.28
55646, 0.32
55647, 0.27
55648, 0.28
55649, 0.28
55650, 0.64
55651, 0.23
55652, 0.45
55653, 0.69
55654, 0.29
55655, 0.29
55656, 0.65
55657, 0.23
55658, 0.63
55659, 0.27
55660, 0.21
55661, 0.20
55662, 0.40
55663, 0.39
55664, 0.33
55665, 0.26
55666, 0.31
55667, 0.39
55668, 0.26
55669, 0.24
55670, 0.26
55671, 0.29
55672, 0.22
55673, 0.26
55674, 0.57
55675, 0.35
55676, 0.27
55677, 0.36
55678, 0.40
55679, 0.22
55680, 0.11
55681, 0.36
55682, 0.24
55683, 0.62
55684, 0.51
55685, 0.20
55686, 0.38
55687, 0.40
55688, 0.34
55689, 0.46
55690, 0.28
55691, 0.28
55692, 0.23
55693, 0.34
55694, 0.35
55695, 0.42
55696, 0.56
55697, 0.22
55698, 0.23
55699, 0.38
55700, 0.26
55701, 0.38
55702, 0.58
55703, 0.53
55704, 0.31
55705, 0.25
55706, 0.11
55707, 0.25
55708, 0.25
55709, 0.21
55710, 0.15
55711, 0.29
55712, 0.25
55713, 0.30
55714, 0.42
55715, 0.77
55716, 0.47
55717, 0.23
55718, 0.34
55719, 0.20
55720, 0.42
55721, 0.39
55722, 0.47
55723, 0.21
55724, 0.50
55725, 0.27
55726, 0.40
55727, 0.29
55728, 0.29
55729, 0.26
55730, 0.10
55731, 0.24
55732, 0.23
55733, 0.44
55734, 0.30
55735, 0.46
55736, 0.30
55737, 0.21
55738, 0.35
55739, 0.27
55740, 0.40
55741, 0.38
55742, 0.32
55743, 0.23
55744, 0.29
55745, 0.34
55746, 0.36
55747, 0.30
55748, 0.22
55749, 0.21
55750, 0.19
55751, 0.26
55752, 0.43
55753, 0.20
55754, 0.46
55755, 0.21
55756, 0.34
55757, 0.38
55758, 0.31
55759, 0.54
55760, 0.24
55761, 0.31
55762, 0.30
55763, 0.41
55764, 0.22
55765, 0.59
55766, 0.41
55767, 0.23
55768, 0.24
55769, 0.20
55770, 0.46
55771, 0.54
55772, 0.24
55773, 0.37
55774, 0.65
55775, 0.24
55776, 0.09
55777, 0.22
55778, 0.27
55779, 0.52
55780, 0.22
55781, 0.27
55782, 0.41
55783, 0.09
55784, 0.20
55785, 0.68
55786, 0.19
55787, 0.27
55788, 0.23
55789, 0.69
55790, 0.32
55791, 0.58
55792, 0.23
55793, 0.24
55794, 0.24
55795, 0.28
55796, 0.72
55797, 0.30
55798, 0.23
55799, 0.78
55800, 0.25
55801, 0.30
55802, 0.36
55803, 0.67
55804, 0.20
55805, 0.59
55806, 0.22
55807, 0.22
55808, 0.21
55809, 0.59
55810, 0.28
55811, 0.30
55812, 0.20
55813, 0.57
55814, 0.22
55815, 0.28
55816, 0.34
55817, 0.22
55818, 0.21
55819, 0.33
55820, 0.21
55821, 0.23
55822, 0.38
55823, 0.58
55824, 0.28
55825, 0.66
55826, 0.38
55827, 0.63
55828, 0.28
55829, 0.48
55830, 0.28
55831, 0.35
55832, 0.44
55833, 0.35
55834, 0.22
55835, 0.29
55836, 0.64
55837, 0.59
55838, 0.26
55839, 0.12
55840, 0.19
55841, 0.28
55842, 0.33
55843, 0.35
55844, 0.43
55845, 0.59
55846, 0.29
55847, 0.24
55848, 0.21
55849, 0.45
55850, 0.57
55851, 0.22
55852, 0.28
55853, 0.32
55854, 0.29
55855, 0.51
55856, 0.53
55857, 0.34
55858, 0.30
55859, 0.50
55860, 0.25
55861, 0.19
55862, 0.57
55863, 0.09
55864, 0.36
55865, 0.23
55866, 0.44
55867, 0.30
55868, 0.33
55869, 0.24
55870, 0.38
55871, 0.24
55872, 0.37
55873, 0.20
55874, 0.42
55875, 0.43
55876, 0.37
55877, 0.33
55878, 0.36
55879, 0.41
55880, 0.55
55881, 0.23
55882, 0.45
55883, 0.25
55884, 0.22
55885, 0.41
55886, 0.20
55887, 0.27
55888, 0.37
55889, 0.24
55890, 0.31
55891, 0.18
55892, 0.31
55893, 0.78
55894, 0.24
55895, 0.27
55896, 0.49
55897, 0.20
55898, 0.27
55899, 0.24
55900, 0.33
55901, 0.60
55902, 0.73
55903, 0.45
55904, 0.42
55905, 0.81
55906, 0.46
55907, 0.22
55908, 0.41
55909, 0.33
55910, 0.37
55911, 0.48
55912, 0.36
55913, 0.25
55914, 0.61
55915, 0.44
55916, 0.22
55917, 0.22
55918, 0.36
55919, 0.35
