ID,Prob1
40611, 0.67
40612, 0.67
40613, 0.67
40614, 0.33
40615, 0.00
40616, 0.67
40617, 0.00
40618, 0.67
40619, 0.00
40620, 0.00
40621, 0.67
40622, 0.33
40623, 0.33
40624, 0.33
40625, 1.00
40626, 0.33
40627, 0.00
40628, 0.33
40629, 1.00
40630, 0.33
40631, 0.67
40632, 0.00
40633, 0.00
40634, 0.33
40635, 0.33
40636, 0.67
40637, 0.33
40638, 0.33
40639, 0.67
40640, 0.33
40641, 0.00
40642, 0.00
40643, 0.33
40644, 0.33
40645, 0.00
40646, 0.33
40647, 0.00
40648, 0.33
40649, 0.00
40650, 0.67
40651, 0.67
40652, 0.00
40653, 0.33
40654, 0.00
40655, 0.67
40656, 0.33
40657, 0.67
40658, 0.00
40659, 0.00
40660, 0.00
40661, 0.00
40662, 0.00
40663, 0.67
40664, 0.00
40665, 0.00
40666, 0.00
40667, 0.00
40668, 0.00
40669, 0.67
40670, 1.00
40671, 1.00
40672, 0.00
40673, 0.33
40674, 0.67
40675, 1.00
40676, 0.00
40677, 0.67
40678, 0.33
40679, 0.33
40680, 0.33
40681, 0.67
40682, 0.67
40683, 0.33
40684, 1.00
40685, 0.33
40686, 0.00
40687, 0.33
40688, 0.33
40689, 0.33
40690, 0.67
40691, 0.00
40692, 0.33
40693, 0.33
40694, 0.67
40695, 0.67
40696, 0.67
40697, 0.00
40698, 1.00
40699, 0.33
40700, 0.67
40701, 0.33
40702, 0.67
40703, 1.00
40704, 0.67
40705, 0.67
40706, 0.33
40707, 0.33
40708, 0.00
40709, 0.67
40710, 0.00
40711, 0.00
40712, 0.00
40713, 0.33
40714, 0.33
40715, 0.67
40716, 0.67
40717, 0.00
40718, 0.33
40719, 0.33
40720, 0.67
40721, 0.33
40722, 0.00
40723, 0.33
40724, 0.00
40725, 0.33
40726, 0.33
40727, 0.33
40728, 0.67
40729, 0.00
40730, 0.33
40731, 0.33
40732, 0.00
40733, 0.67
40734, 0.00
40735, 0.00
40736, 0.33
40737, 0.33
40738, 0.33
40739, 0.67
40740, 0.33
40741, 0.67
40742, 0.67
40743, 0.00
40744, 0.33
40745, 0.67
40746, 0.00
40747, 0.67
40748, 0.33
40749, 0.67
40750, 0.33
40751, 0.33
40752, 0.67
40753, 0.67
40754, 1.00
40755, 1.00
40756, 0.33
40757, 0.67
40758, 0.00
40759, 1.00
40760, 0.33
40761, 0.67
40762, 0.00
40763, 0.33
40764, 0.33
40765, 0.33
40766, 0.33
40767, 0.00
40768, 0.67
40769, 0.33
40770, 0.67
40771, 0.67
40772, 0.67
40773, 0.67
40774, 0.00
40775, 0.33
40776, 0.00
40777, 0.67
40778, 0.33
40779, 0.67
40780, 0.67
40781, 0.33
40782, 0.33
40783, 0.33
40784, 0.00
40785, 0.67
40786, 0.00
40787, 0.33
40788, 0.00
40789, 0.67
40790, 0.67
40791, 0.67
40792, 0.33
40793, 0.67
40794, 0.67
40795, 0.33
40796, 0.33
40797, 0.33
40798, 0.33
40799, 0.33
40800, 0.67
40801, 0.33
40802, 0.00
40803, 0.33
40804, 1.00
40805, 0.00
40806, 1.00
40807, 0.67
40808, 0.67
40809, 0.33
40810, 0.33
40811, 0.33
40812, 1.00
40813, 0.00
40814, 0.33
40815, 0.67
40816, 0.33
40817, 0.00
40818, 0.33
40819, 0.00
40820, 0.33
40821, 0.33
40822, 0.67
40823, 0.33
40824, 0.33
40825, 0.00
40826, 0.33
40827, 0.00
40828, 0.33
40829, 0.33
40830, 0.00
40831, 0.33
40832, 0.67
40833, 0.33
40834, 0.33
40835, 0.33
40836, 0.67
40837, 0.00
40838, 0.33
40839, 0.33
40840, 0.33
40841, 0.00
40842, 1.00
40843, 0.33
40844, 0.67
40845, 0.33
40846, 0.33
40847, 0.67
40848, 0.00
40849, 0.00
40850, 0.67
40851, 0.33
40852, 0.33
40853, 0.67
40854, 0.67
40855, 0.33
40856, 1.00
40857, 1.00
40858, 0.33
40859, 0.67
40860, 0.33
40861, 0.33
40862, 0.00
40863, 0.67
40864, 0.33
40865, 0.00
40866, 0.00
40867, 0.33
40868, 0.00
40869, 0.33
40870, 1.00
40871, 0.00
40872, 0.00
40873, 0.00
40874, 0.67
40875, 1.00
40876, 0.67
40877, 0.00
40878, 0.00
40879, 0.33
40880, 0.67
40881, 0.67
40882, 0.67
40883, 0.33
40884, 0.67
40885, 0.00
40886, 0.67
40887, 0.33
40888, 1.00
40889, 0.33
40890, 0.33
40891, 0.33
40892, 0.33
40893, 0.00
40894, 0.33
40895, 1.00
40896, 0.33
40897, 0.00
40898, 0.00
40899, 0.33
40900, 0.67
40901, 0.67
40902, 0.33
40903, 1.00
40904, 0.33
40905, 0.67
40906, 0.33
40907, 0.33
40908, 0.67
40909, 0.67
40910, 0.33
40911, 0.00
40912, 0.67
40913, 0.33
40914, 0.67
40915, 1.00
40916, 0.67
40917, 0.33
40918, 0.67
40919, 0.00
40920, 0.33
40921, 0.67
40922, 0.67
40923, 0.67
40924, 1.00
40925, 0.67
40926, 0.33
40927, 0.00
40928, 0.33
40929, 0.00
40930, 0.67
40931, 0.00
40932, 0.33
40933, 0.00
40934, 0.33
40935, 0.67
40936, 0.33
40937, 0.33
40938, 0.67
40939, 0.67
40940, 1.00
40941, 0.00
40942, 1.00
40943, 0.33
40944, 0.00
40945, 0.00
40946, 0.67
40947, 0.00
40948, 0.67
40949, 0.00
40950, 1.00
40951, 0.67
40952, 0.67
40953, 0.00
40954, 0.67
40955, 0.33
40956, 1.00
40957, 0.33
40958, 0.67
40959, 0.33
40960, 0.33
40961, 0.33
40962, 0.33
40963, 0.33
40964, 0.67
40965, 0.33
40966, 0.00
40967, 0.67
40968, 0.33
40969, 0.67
40970, 0.67
40971, 0.00
40972, 0.33
40973, 0.33
40974, 0.00
40975, 0.67
40976, 0.33
40977, 0.00
40978, 0.00
40979, 0.00
40980, 0.33
40981, 0.67
40982, 0.33
40983, 0.67
40984, 1.00
40985, 0.67
40986, 0.33
40987, 1.00
40988, 0.67
40989, 0.00
40990, 0.67
40991, 0.33
40992, 1.00
40993, 0.67
40994, 0.00
40995, 0.33
40996, 0.33
40997, 0.33
40998, 0.33
40999, 0.00
41000, 0.33
41001, 0.67
41002, 0.67
41003, 0.67
41004, 0.33
41005, 0.67
41006, 0.33
41007, 0.67
41008, 0.67
41009, 0.00
41010, 0.67
41011, 0.67
41012, 0.33
41013, 0.33
41014, 0.67
41015, 0.33
41016, 0.67
41017, 0.00
41018, 0.33
41019, 0.00
41020, 0.33
41021, 0.33
41022, 0.67
41023, 1.00
41024, 0.33
41025, 0.33
41026, 0.33
41027, 0.00
41028, 0.33
41029, 0.67
41030, 0.00
41031, 0.00
41032, 0.00
41033, 0.33
41034, 0.67
41035, 0.00
41036, 0.00
41037, 0.67
41038, 0.33
41039, 0.67
41040, 0.33
41041, 0.00
41042, 0.67
41043, 1.00
41044, 0.67
41045, 0.00
41046, 0.33
41047, 0.00
41048, 1.00
41049, 0.67
41050, 0.33
41051, 0.67
41052, 0.67
41053, 0.00
41054, 0.67
41055, 0.67
41056, 0.33
41057, 0.33
41058, 1.00
41059, 0.33
41060, 0.67
41061, 1.00
41062, 0.00
41063, 0.00
41064, 0.67
41065, 0.00
41066, 0.33
41067, 0.00
41068, 0.00
41069, 0.67
41070, 0.33
41071, 0.67
41072, 0.00
41073, 0.67
41074, 0.67
41075, 0.00
41076, 0.33
41077, 0.33
41078, 0.67
41079, 0.33
41080, 0.67
41081, 0.67
41082, 0.00
41083, 0.00
41084, 0.00
41085, 0.00
41086, 0.67
41087, 0.33
41088, 0.67
41089, 0.00
41090, 0.33
41091, 0.67
41092, 0.33
41093, 0.33
41094, 0.00
41095, 0.67
41096, 0.33
41097, 0.33
41098, 0.33
41099, 0.33
41100, 0.33
41101, 0.33
41102, 0.67
41103, 0.33
41104, 0.00
41105, 0.00
41106, 0.67
41107, 0.00
41108, 1.00
41109, 0.67
41110, 0.33
41111, 0.33
41112, 0.00
41113, 0.67
41114, 0.00
41115, 1.00
41116, 0.33
41117, 0.33
41118, 0.67
41119, 0.33
41120, 0.00
41121, 0.00
41122, 0.00
41123, 0.67
41124, 0.33
41125, 0.67
41126, 0.00
41127, 0.67
41128, 0.67
41129, 0.67
41130, 0.00
41131, 0.00
41132, 0.33
41133, 0.67
41134, 0.00
41135, 0.67
41136, 0.67
41137, 0.67
41138, 1.00
41139, 0.33
41140, 0.67
41141, 0.33
41142, 0.33
41143, 0.33
41144, 0.33
41145, 0.67
41146, 0.67
41147, 0.00
41148, 0.00
41149, 0.67
41150, 0.33
41151, 0.33
41152, 0.67
41153, 0.00
41154, 0.33
41155, 0.67
41156, 0.67
41157, 1.00
41158, 0.33
41159, 0.00
41160, 0.67
41161, 0.00
41162, 1.00
41163, 0.33
41164, 0.67
41165, 0.00
41166, 0.00
41167, 0.67
41168, 0.67
41169, 0.00
41170, 0.33
41171, 0.00
41172, 1.00
41173, 0.33
41174, 0.00
41175, 0.33
41176, 0.00
41177, 0.00
41178, 0.00
41179, 0.33
41180, 0.33
41181, 0.67
41182, 0.33
41183, 0.33
41184, 0.33
41185, 0.67
41186, 0.00
41187, 0.33
41188, 0.67
41189, 0.33
41190, 1.00
41191, 0.33
41192, 0.67
41193, 0.67
41194, 0.33
41195, 0.33
41196, 0.33
41197, 0.00
41198, 0.00
41199, 0.33
41200, 0.33
41201, 0.33
41202, 0.33
41203, 0.33
41204, 0.33
41205, 0.67
41206, 0.33
41207, 0.67
41208, 0.67
41209, 1.00
41210, 0.67
41211, 0.33
41212, 0.33
41213, 0.67
41214, 0.33
41215, 0.67
41216, 0.33
41217, 0.00
41218, 0.00
41219, 0.33
41220, 0.33
41221, 0.33
41222, 0.00
41223, 0.67
41224, 0.33
41225, 0.00
41226, 0.67
41227, 0.67
41228, 0.33
41229, 1.00
41230, 0.33
41231, 0.00
41232, 0.33
41233, 0.33
41234, 0.33
41235, 0.00
41236, 0.67
41237, 0.67
41238, 0.00
41239, 0.67
41240, 0.67
41241, 0.33
41242, 0.33
41243, 0.00
41244, 0.67
41245, 0.33
41246, 0.33
41247, 0.00
41248, 0.00
41249, 0.67
41250, 0.33
41251, 0.00
41252, 0.00
41253, 0.67
41254, 0.33
41255, 0.67
41256, 0.33
41257, 1.00
41258, 0.00
41259, 0.67
41260, 0.67
41261, 0.33
41262, 0.33
41263, 0.00
41264, 0.33
41265, 0.33
41266, 0.00
41267, 0.00
41268, 0.67
41269, 0.33
41270, 0.33
41271, 0.33
41272, 0.33
41273, 0.33
41274, 0.00
41275, 1.00
41276, 0.33
41277, 0.33
41278, 0.00
41279, 1.00
41280, 0.33
41281, 0.33
41282, 0.67
41283, 0.00
41284, 0.33
41285, 0.33
41286, 0.33
41287, 0.00
41288, 0.67
41289, 0.00
41290, 0.67
41291, 0.33
41292, 0.00
41293, 0.00
41294, 0.33
41295, 0.33
41296, 1.00
41297, 0.00
41298, 0.67
41299, 0.33
41300, 0.33
41301, 0.33
41302, 0.33
41303, 1.00
41304, 0.00
41305, 0.33
41306, 0.67
41307, 0.33
41308, 0.67
41309, 0.67
41310, 0.33
41311, 0.00
41312, 0.67
41313, 0.67
41314, 0.67
41315, 0.00
41316, 0.00
41317, 0.33
41318, 0.00
41319, 0.67
41320, 0.33
41321, 0.33
41322, 0.67
41323, 1.00
41324, 0.00
41325, 0.00
41326, 0.33
41327, 0.67
41328, 0.00
41329, 0.67
41330, 0.67
41331, 0.33
41332, 1.00
41333, 0.33
41334, 0.67
41335, 0.67
41336, 0.33
41337, 1.00
41338, 0.33
41339, 0.67
41340, 0.00
41341, 0.00
41342, 0.33
41343, 0.33
41344, 0.67
41345, 0.00
41346, 0.33
41347, 0.33
41348, 0.33
41349, 0.67
41350, 0.67
41351, 0.00
41352, 0.00
41353, 0.00
41354, 0.33
41355, 0.33
41356, 0.33
41357, 0.33
41358, 0.00
41359, 0.33
41360, 0.00
41361, 0.67
41362, 0.33
41363, 1.00
41364, 0.67
41365, 0.33
41366, 0.00
41367, 0.33
41368, 0.00
41369, 0.00
41370, 0.33
41371, 0.00
41372, 0.67
41373, 0.00
41374, 0.67
41375, 0.67
41376, 0.00
41377, 0.33
41378, 0.67
41379, 0.67
41380, 0.33
41381, 1.00
41382, 0.00
41383, 0.33
41384, 0.67
41385, 1.00
41386, 0.33
41387, 0.67
41388, 0.33
41389, 0.67
41390, 0.33
41391, 0.67
41392, 1.00
41393, 0.00
41394, 0.33
41395, 0.33
41396, 0.67
41397, 0.33
41398, 0.67
41399, 0.33
41400, 0.00
41401, 0.00
41402, 0.33
41403, 0.00
41404, 0.33
41405, 1.00
41406, 0.33
41407, 0.33
41408, 0.33
41409, 0.33
41410, 0.67
41411, 1.00
41412, 0.33
41413, 0.67
41414, 0.67
41415, 0.33
41416, 0.00
41417, 0.67
41418, 0.33
41419, 0.33
41420, 0.33
41421, 0.33
41422, 0.67
41423, 1.00
41424, 0.33
41425, 0.33
41426, 0.67
41427, 0.33
41428, 0.33
41429, 0.00
41430, 0.67
41431, 0.33
41432, 0.33
41433, 1.00
41434, 0.00
41435, 0.00
41436, 0.00
41437, 0.33
41438, 0.00
41439, 0.00
41440, 0.00
41441, 0.00
41442, 0.67
41443, 1.00
41444, 0.00
41445, 0.33
41446, 0.33
41447, 0.67
41448, 0.67
41449, 1.00
41450, 0.33
41451, 1.00
41452, 0.67
41453, 1.00
41454, 0.00
41455, 0.00
41456, 0.00
41457, 0.67
41458, 0.33
41459, 0.00
41460, 0.67
41461, 0.00
41462, 0.67
41463, 0.33
41464, 1.00
41465, 0.00
41466, 0.33
41467, 0.33
41468, 0.67
41469, 0.33
41470, 1.00
41471, 0.33
41472, 1.00
41473, 0.67
41474, 1.00
41475, 0.67
41476, 0.67
41477, 0.33
41478, 0.33
41479, 1.00
41480, 1.00
41481, 1.00
41482, 0.67
41483, 0.33
41484, 0.00
41485, 0.67
41486, 0.67
41487, 0.00
41488, 0.00
41489, 0.67
41490, 0.33
41491, 0.33
41492, 0.67
41493, 0.33
41494, 0.00
41495, 0.67
41496, 0.33
41497, 0.00
41498, 0.33
41499, 1.00
41500, 0.33
41501, 0.33
41502, 1.00
41503, 1.00
41504, 0.67
41505, 0.00
41506, 0.67
41507, 0.33
41508, 0.00
41509, 0.00
41510, 0.33
41511, 0.67
41512, 0.00
41513, 0.00
41514, 0.67
41515, 0.00
41516, 0.67
41517, 0.33
41518, 0.67
41519, 0.33
41520, 0.00
41521, 0.00
41522, 0.33
41523, 0.33
41524, 0.00
41525, 0.67
41526, 0.00
41527, 0.67
41528, 0.00
41529, 0.00
41530, 0.00
41531, 0.00
41532, 0.00
41533, 0.67
41534, 0.33
41535, 0.67
41536, 0.33
41537, 0.33
41538, 0.00
41539, 0.67
41540, 1.00
41541, 0.33
41542, 0.00
41543, 0.00
41544, 0.67
41545, 0.00
41546, 0.33
41547, 0.33
41548, 0.33
41549, 0.33
41550, 0.33
41551, 0.33
41552, 0.00
41553, 0.00
41554, 0.33
41555, 0.67
41556, 0.33
41557, 0.00
41558, 0.00
41559, 0.33
41560, 0.00
41561, 0.00
41562, 0.67
41563, 0.00
41564, 0.00
41565, 0.33
41566, 0.67
41567, 0.33
41568, 0.33
41569, 0.33
41570, 0.33
41571, 0.33
41572, 0.33
41573, 0.00
41574, 0.67
41575, 0.33
41576, 0.00
41577, 0.00
41578, 0.67
41579, 0.33
41580, 0.33
41581, 0.00
41582, 0.67
41583, 0.33
41584, 0.00
41585, 0.00
41586, 0.33
41587, 0.67
41588, 0.00
41589, 1.00
41590, 0.33
41591, 0.00
41592, 0.00
41593, 0.00
41594, 0.33
41595, 0.33
41596, 1.00
41597, 0.00
41598, 0.33
41599, 0.33
41600, 0.00
41601, 0.00
41602, 0.67
41603, 0.67
41604, 0.33
41605, 0.33
41606, 0.67
41607, 0.00
41608, 0.33
41609, 0.67
41610, 0.67
41611, 0.00
41612, 0.00
41613, 0.33
41614, 0.67
41615, 0.67
41616, 0.00
41617, 0.67
41618, 0.33
41619, 0.67
41620, 0.33
41621, 0.33
41622, 0.00
41623, 0.00
41624, 0.67
41625, 0.33
41626, 1.00
41627, 0.00
41628, 0.67
41629, 0.00
41630, 0.33
41631, 0.33
41632, 0.33
41633, 1.00
41634, 1.00
41635, 1.00
41636, 0.33
41637, 0.33
41638, 0.33
41639, 0.67
41640, 0.00
41641, 0.00
41642, 0.33
41643, 0.33
41644, 0.33
41645, 0.33
41646, 0.67
41647, 0.33
41648, 0.33
41649, 0.00
41650, 0.00
41651, 0.00
41652, 0.33
41653, 0.00
41654, 0.33
41655, 0.67
41656, 0.33
41657, 0.33
41658, 0.67
41659, 0.33
41660, 1.00
41661, 0.67
41662, 0.67
41663, 0.67
41664, 0.67
41665, 0.00
41666, 0.00
41667, 0.33
41668, 0.33
41669, 0.33
41670, 0.33
41671, 0.00
41672, 0.33
41673, 0.00
41674, 0.00
41675, 1.00
41676, 0.33
41677, 1.00
41678, 0.33
41679, 0.33
41680, 0.33
41681, 0.33
41682, 0.33
41683, 0.67
41684, 0.33
41685, 0.00
41686, 0.33
41687, 0.67
41688, 1.00
41689, 1.00
41690, 0.67
41691, 0.00
41692, 0.67
41693, 0.33
41694, 0.33
41695, 0.00
41696, 0.00
41697, 0.00
41698, 0.00
41699, 0.67
41700, 0.33
41701, 0.33
41702, 0.33
41703, 1.00
41704, 0.67
41705, 0.33
41706, 0.00
41707, 0.00
41708, 0.67
41709, 0.00
41710, 0.00
41711, 0.00
41712, 1.00
41713, 0.33
41714, 0.33
41715, 0.33
41716, 0.33
41717, 0.33
41718, 0.00
41719, 1.00
41720, 0.67
41721, 0.33
41722, 0.00
41723, 0.33
41724, 0.00
41725, 0.33
41726, 0.33
41727, 1.00
41728, 0.00
41729, 0.67
41730, 0.33
41731, 0.67
41732, 0.33
41733, 1.00
41734, 0.67
41735, 0.33
41736, 0.33
41737, 0.67
41738, 0.67
41739, 0.33
41740, 0.33
41741, 0.67
41742, 0.00
41743, 0.33
41744, 0.67
41745, 0.33
41746, 1.00
41747, 1.00
41748, 0.00
41749, 0.33
41750, 0.00
41751, 0.33
41752, 0.00
41753, 0.33
41754, 0.00
41755, 1.00
41756, 0.00
41757, 1.00
41758, 0.33
41759, 1.00
41760, 0.33
41761, 0.00
41762, 0.33
41763, 0.33
41764, 0.00
41765, 0.67
41766, 0.00
41767, 0.67
41768, 0.33
41769, 0.00
41770, 0.67
41771, 0.33
41772, 0.33
41773, 0.00
41774, 0.33
41775, 0.67
41776, 0.33
41777, 0.00
41778, 0.67
41779, 0.00
41780, 0.00
41781, 0.67
41782, 0.67
41783, 0.33
41784, 0.00
41785, 1.00
41786, 0.33
41787, 0.33
41788, 0.00
41789, 0.33
41790, 1.00
41791, 0.00
41792, 0.33
41793, 0.67
41794, 0.33
41795, 0.67
41796, 0.67
41797, 0.67
41798, 0.00
41799, 0.67
41800, 0.67
41801, 0.33
41802, 0.33
41803, 0.33
41804, 1.00
41805, 1.00
41806, 0.67
41807, 0.67
41808, 0.33
41809, 0.00
41810, 0.33
41811, 0.67
41812, 0.00
41813, 0.00
41814, 0.33
41815, 0.67
41816, 0.67
41817, 0.00
41818, 0.00
41819, 0.00
41820, 0.67
41821, 0.00
41822, 0.67
41823, 0.00
41824, 0.67
41825, 0.00
41826, 0.00
41827, 0.00
41828, 0.00
41829, 0.00
41830, 0.33
41831, 0.00
41832, 0.67
41833, 0.67
41834, 0.00
41835, 0.67
41836, 0.00
41837, 1.00
41838, 0.33
41839, 1.00
41840, 0.00
41841, 0.67
41842, 0.67
41843, 0.33
41844, 0.00
41845, 0.33
41846, 0.67
41847, 0.67
41848, 1.00
41849, 0.00
41850, 0.67
41851, 0.67
41852, 0.33
41853, 0.67
41854, 0.00
41855, 0.00
41856, 0.33
41857, 0.33
41858, 0.67
41859, 0.00
41860, 1.00
41861, 0.00
41862, 1.00
41863, 0.67
41864, 0.33
41865, 0.33
41866, 0.33
41867, 1.00
41868, 0.00
41869, 0.33
41870, 1.00
41871, 0.67
41872, 0.00
41873, 0.33
41874, 0.33
41875, 0.33
41876, 0.33
41877, 0.33
41878, 0.33
41879, 0.67
41880, 0.33
41881, 0.00
41882, 0.33
41883, 0.00
41884, 1.00
41885, 0.33
41886, 0.67
41887, 1.00
41888, 0.33
41889, 0.00
41890, 0.33
41891, 0.33
41892, 1.00
41893, 0.00
41894, 0.67
41895, 0.00
41896, 0.67
41897, 1.00
41898, 0.33
41899, 1.00
41900, 0.33
41901, 0.67
41902, 0.67
41903, 0.33
41904, 0.67
41905, 0.00
41906, 0.33
41907, 0.00
41908, 0.33
41909, 0.00
41910, 0.33
41911, 1.00
41912, 0.00
41913, 0.33
41914, 0.67
41915, 0.33
41916, 0.67
41917, 0.67
41918, 0.00
41919, 0.33
41920, 0.33
41921, 0.00
41922, 0.33
41923, 0.00
41924, 1.00
41925, 0.00
41926, 1.00
41927, 0.67
41928, 0.33
41929, 1.00
41930, 0.67
41931, 0.33
41932, 0.00
41933, 0.00
41934, 0.00
41935, 0.00
41936, 0.67
41937, 0.33
41938, 0.67
41939, 0.67
41940, 1.00
41941, 0.33
41942, 0.00
41943, 0.67
41944, 0.00
41945, 0.67
41946, 0.67
41947, 0.00
41948, 0.67
41949, 0.00
41950, 0.00
41951, 0.33
41952, 1.00
41953, 0.67
41954, 0.33
41955, 0.00
41956, 0.33
41957, 0.00
41958, 0.00
41959, 0.33
41960, 0.00
41961, 0.33
41962, 0.33
41963, 0.33
41964, 0.33
41965, 0.67
41966, 1.00
41967, 0.67
41968, 0.67
41969, 0.33
41970, 0.33
41971, 0.33
41972, 0.33
41973, 0.33
41974, 0.33
41975, 0.67
41976, 0.00
41977, 0.67
41978, 0.67
41979, 0.00
41980, 0.67
41981, 0.67
41982, 0.00
41983, 0.67
41984, 0.67
41985, 0.33
41986, 1.00
41987, 0.33
41988, 0.67
41989, 1.00
41990, 0.33
41991, 0.33
41992, 0.33
41993, 0.33
41994, 1.00
41995, 0.00
41996, 0.33
41997, 0.67
41998, 0.33
41999, 0.33
42000, 0.00
42001, 1.00
42002, 0.00
42003, 0.67
42004, 0.33
42005, 0.33
42006, 1.00
42007, 0.00
42008, 0.00
42009, 0.00
42010, 0.33
42011, 0.33
42012, 0.33
42013, 0.00
42014, 0.67
42015, 0.33
42016, 0.00
42017, 0.00
42018, 0.00
42019, 0.33
42020, 0.67
42021, 0.00
42022, 0.67
42023, 0.33
42024, 0.33
42025, 0.67
42026, 0.33
42027, 0.33
42028, 0.00
42029, 0.67
42030, 0.33
42031, 0.67
42032, 0.33
42033, 0.33
42034, 0.33
42035, 1.00
42036, 0.33
42037, 0.33
42038, 0.00
42039, 1.00
42040, 0.67
42041, 0.67
42042, 0.33
42043, 0.67
42044, 0.33
42045, 0.33
42046, 0.33
42047, 0.67
42048, 0.67
42049, 0.33
42050, 0.33
42051, 0.00
42052, 0.33
42053, 0.33
42054, 0.67
42055, 0.00
42056, 0.33
42057, 0.33
42058, 0.33
42059, 0.67
42060, 0.33
42061, 0.00
42062, 0.67
42063, 0.33
42064, 0.33
42065, 0.00
42066, 0.33
42067, 0.67
42068, 0.00
42069, 0.00
42070, 0.67
42071, 0.33
42072, 0.33
42073, 0.33
42074, 0.67
42075, 0.00
42076, 0.00
42077, 0.33
42078, 0.33
42079, 0.67
42080, 0.33
42081, 0.67
42082, 0.67
42083, 0.33
42084, 0.67
42085, 1.00
42086, 0.67
42087, 0.00
42088, 0.67
42089, 0.67
42090, 0.00
42091, 0.67
42092, 0.33
42093, 0.33
42094, 0.00
42095, 0.33
42096, 0.00
42097, 0.33
42098, 0.33
42099, 0.33
42100, 0.00
42101, 0.67
42102, 0.00
42103, 0.67
42104, 0.67
42105, 0.33
42106, 0.33
42107, 0.00
42108, 0.00
42109, 0.33
42110, 0.00
42111, 0.00
42112, 0.33
42113, 0.00
42114, 0.67
42115, 0.33
42116, 0.33
42117, 0.67
42118, 0.33
42119, 1.00
42120, 0.00
42121, 0.33
42122, 0.67
42123, 0.33
42124, 0.33
42125, 0.67
42126, 0.33
42127, 0.33
42128, 0.00
42129, 0.00
42130, 0.33
42131, 0.33
42132, 0.33
42133, 0.33
42134, 1.00
42135, 0.33
42136, 0.33
42137, 0.67
42138, 0.33
42139, 0.33
42140, 0.33
42141, 0.33
42142, 0.00
42143, 0.67
42144, 0.67
42145, 0.33
42146, 0.67
42147, 0.33
42148, 0.00
42149, 0.33
42150, 0.00
42151, 0.00
42152, 0.67
42153, 0.00
42154, 0.33
42155, 0.67
42156, 0.67
42157, 0.33
42158, 0.33
42159, 0.33
42160, 0.33
42161, 0.33
42162, 0.33
42163, 0.00
42164, 0.00
42165, 0.33
42166, 0.33
42167, 0.33
42168, 0.00
42169, 0.00
42170, 0.33
42171, 0.33
42172, 0.33
42173, 0.67
42174, 0.67
42175, 0.33
42176, 0.00
42177, 0.33
42178, 0.67
42179, 0.67
42180, 0.33
42181, 0.67
42182, 0.67
42183, 0.67
42184, 0.00
42185, 0.67
42186, 0.33
42187, 0.33
42188, 1.00
42189, 0.33
42190, 0.00
42191, 0.00
42192, 0.33
42193, 0.33
42194, 0.33
42195, 0.00
42196, 0.67
42197, 0.00
42198, 0.00
42199, 0.67
42200, 0.00
42201, 0.67
42202, 0.33
42203, 0.00
42204, 0.00
42205, 0.00
42206, 0.00
42207, 0.67
42208, 0.67
42209, 0.33
42210, 0.00
42211, 0.67
42212, 0.67
42213, 1.00
42214, 0.00
42215, 1.00
42216, 0.00
42217, 0.67
42218, 0.33
42219, 0.33
42220, 0.67
42221, 0.33
42222, 0.67
42223, 0.67
42224, 0.00
42225, 0.67
42226, 0.67
42227, 0.33
42228, 0.33
42229, 0.33
42230, 0.00
42231, 0.67
42232, 0.33
42233, 0.33
42234, 0.33
42235, 0.67
42236, 0.33
42237, 0.00
42238, 0.00
42239, 0.00
42240, 0.67
42241, 0.67
42242, 0.33
42243, 0.33
42244, 1.00
42245, 0.67
42246, 0.67
42247, 0.00
42248, 0.33
42249, 0.33
42250, 0.33
42251, 0.67
42252, 0.67
42253, 0.33
42254, 0.33
42255, 0.00
42256, 0.33
42257, 0.00
42258, 0.00
42259, 0.33
42260, 0.67
42261, 0.00
42262, 0.33
42263, 0.67
42264, 0.33
42265, 1.00
42266, 0.67
42267, 0.33
42268, 0.33
42269, 0.67
42270, 0.33
42271, 0.00
42272, 0.67
42273, 0.33
42274, 0.00
42275, 0.33
42276, 0.33
42277, 1.00
42278, 0.67
42279, 0.33
42280, 1.00
42281, 0.33
42282, 0.33
42283, 0.00
42284, 0.33
42285, 0.33
42286, 0.33
42287, 0.00
42288, 0.33
42289, 0.00
42290, 0.00
42291, 1.00
42292, 0.67
42293, 0.00
42294, 0.33
42295, 0.33
42296, 0.67
42297, 0.67
42298, 0.33
42299, 0.33
42300, 0.33
42301, 0.33
42302, 0.67
42303, 0.33
42304, 0.00
42305, 0.33
42306, 1.00
42307, 0.33
42308, 0.67
42309, 0.00
42310, 0.67
42311, 0.33
42312, 0.67
42313, 0.00
42314, 0.67
42315, 0.33
42316, 0.67
42317, 0.33
42318, 0.00
42319, 0.33
42320, 0.00
42321, 1.00
42322, 0.33
42323, 0.67
42324, 0.33
42325, 0.00
42326, 0.00
42327, 0.00
42328, 0.33
42329, 0.33
42330, 0.00
42331, 0.00
42332, 0.33
42333, 0.67
42334, 1.00
42335, 0.33
42336, 0.33
42337, 0.67
42338, 0.33
42339, 0.67
42340, 0.67
42341, 1.00
42342, 0.00
42343, 0.33
42344, 0.33
42345, 0.00
42346, 0.33
42347, 0.00
42348, 1.00
42349, 0.67
42350, 0.00
42351, 0.00
42352, 0.33
42353, 1.00
42354, 0.67
42355, 0.33
42356, 0.33
42357, 0.00
42358, 0.33
42359, 0.67
