ID,Prob1
57699, 0.29
57700, 0.23
57701, 0.32
57702, 0.45
57703, 0.23
57704, 0.22
57705, 0.62
57706, 0.21
57707, 0.57
57708, 0.35
57709, 0.33
57710, 0.24
57711, 0.19
57712, 0.28
57713, 0.19
57714, 0.28
57715, 0.35
57716, 0.19
57717, 0.46
57718, 0.27
57719, 0.24
57720, 0.11
57721, 0.20
57722, 0.27
57723, 0.21
57724, 0.25
57725, 0.78
57726, 0.27
57727, 0.20
57728, 0.20
57729, 0.35
57730, 0.26
57731, 0.37
57732, 0.27
57733, 0.09
57734, 0.21
57735, 0.26
57736, 0.40
57737, 0.20
57738, 0.24
57739, 0.49
57740, 0.24
57741, 0.26
57742, 0.36
57743, 0.26
57744, 0.24
57745, 0.27
57746, 0.76
57747, 0.34
57748, 0.33
57749, 0.20
57750, 0.63
57751, 0.20
57752, 0.31
57753, 0.52
57754, 0.57
57755, 0.26
57756, 0.21
57757, 0.44
57758, 0.39
57759, 0.67
57760, 0.15
57761, 0.20
57762, 0.20
57763, 0.36
57764, 0.16
57765, 0.36
57766, 0.20
57767, 0.20
57768, 0.69
57769, 0.27
57770, 0.28
57771, 0.24
57772, 0.57
57773, 0.27
57774, 0.35
57775, 0.44
57776, 0.21
57777, 0.24
57778, 0.34
57779, 0.27
57780, 0.22
57781, 0.38
57782, 0.27
57783, 0.24
57784, 0.24
57785, 0.56
57786, 0.31
57787, 0.42
57788, 0.20
57789, 0.31
57790, 0.24
57791, 0.34
57792, 0.40
57793, 0.43
57794, 0.32
57795, 0.56
57796, 0.26
57797, 0.52
57798, 0.34
57799, 0.20
57800, 0.21
57801, 0.50
57802, 0.34
57803, 0.24
57804, 0.40
57805, 0.19
57806, 0.28
57807, 0.20
57808, 0.38
57809, 0.21
57810, 0.09
57811, 0.63
57812, 0.55
57813, 0.47
57814, 0.40
57815, 0.32
57816, 0.20
57817, 0.49
57818, 0.69
57819, 0.50
57820, 0.32
57821, 0.81
57822, 0.32
57823, 0.38
57824, 0.54
57825, 0.21
57826, 0.21
57827, 0.22
57828, 0.27
57829, 0.33
57830, 0.32
57831, 0.29
57832, 0.47
57833, 0.40
57834, 0.21
57835, 0.35
57836, 0.49
57837, 0.25
57838, 0.20
57839, 0.34
57840, 0.21
57841, 0.28
57842, 0.23
57843, 0.25
57844, 0.22
57845, 0.20
57846, 0.23
57847, 0.34
57848, 0.27
57849, 0.26
57850, 0.43
57851, 0.27
57852, 0.20
57853, 0.36
57854, 0.40
57855, 0.32
57856, 0.47
57857, 0.28
57858, 0.28
57859, 0.41
57860, 0.66
57861, 0.26
57862, 0.34
57863, 0.48
57864, 0.43
57865, 0.44
57866, 0.42
57867, 0.31
57868, 0.21
57869, 0.33
57870, 0.40
57871, 0.24
57872, 0.22
57873, 0.34
57874, 0.58
57875, 0.27
57876, 0.28
57877, 0.37
57878, 0.35
57879, 0.44
57880, 0.49
57881, 0.20
57882, 0.23
57883, 0.45
57884, 0.25
57885, 0.38
57886, 0.47
57887, 0.31
57888, 0.20
57889, 0.25
57890, 0.49
57891, 0.17
57892, 0.21
57893, 0.33
57894, 0.50
57895, 0.30
57896, 0.33
57897, 0.19
57898, 0.22
57899, 0.49
57900, 0.20
57901, 0.19
57902, 0.26
57903, 0.22
57904, 0.09
57905, 0.63
57906, 0.37
57907, 0.47
57908, 0.25
57909, 0.71
57910, 0.12
57911, 0.33
57912, 0.26
57913, 0.36
57914, 0.25
57915, 0.63
57916, 0.28
57917, 0.27
57918, 0.27
57919, 0.32
57920, 0.39
57921, 0.23
57922, 0.20
57923, 0.31
57924, 0.42
57925, 0.37
57926, 0.50
57927, 0.41
57928, 0.25
57929, 0.31
57930, 0.53
57931, 0.32
57932, 0.58
57933, 0.55
57934, 0.20
57935, 0.09
57936, 0.21
57937, 0.25
57938, 0.27
57939, 0.38
57940, 0.19
57941, 0.22
57942, 0.23
57943, 0.29
57944, 0.20
57945, 0.19
57946, 0.22
57947, 0.21
57948, 0.53
57949, 0.42
57950, 0.31
57951, 0.27
57952, 0.40
57953, 0.29
57954, 0.28
57955, 0.43
57956, 0.21
57957, 0.26
57958, 0.30
57959, 0.20
57960, 0.70
57961, 0.47
57962, 0.40
57963, 0.24
57964, 0.52
57965, 0.23
57966, 0.51
57967, 0.27
57968, 0.49
57969, 0.51
57970, 0.27
57971, 0.34
57972, 0.35
57973, 0.21
57974, 0.53
57975, 0.20
57976, 0.47
57977, 0.36
57978, 0.48
57979, 0.28
57980, 0.67
57981, 0.27
57982, 0.24
57983, 0.36
57984, 0.41
57985, 0.48
57986, 0.33
57987, 0.49
57988, 0.22
57989, 0.41
57990, 0.23
57991, 0.23
57992, 0.48
57993, 0.21
57994, 0.23
57995, 0.38
57996, 0.19
57997, 0.28
57998, 0.29
57999, 0.37
58000, 0.54
58001, 0.30
58002, 0.39
58003, 0.30
58004, 0.48
58005, 0.32
58006, 0.57
58007, 0.37
58008, 0.38
58009, 0.34
58010, 0.21
58011, 0.74
58012, 0.24
58013, 0.32
58014, 0.38
58015, 0.27
58016, 0.56
58017, 0.09
58018, 0.15
58019, 0.20
58020, 0.39
58021, 0.22
58022, 0.28
58023, 0.29
58024, 0.47
58025, 0.67
58026, 0.38
58027, 0.32
58028, 0.59
58029, 0.24
58030, 0.29
58031, 0.25
58032, 0.37
58033, 0.23
58034, 0.41
58035, 0.21
58036, 0.19
58037, 0.24
58038, 0.48
58039, 0.57
58040, 0.47
58041, 0.52
58042, 0.28
58043, 0.46
58044, 0.20
58045, 0.20
58046, 0.40
58047, 0.43
58048, 0.66
58049, 0.28
58050, 0.20
58051, 0.35
58052, 0.25
58053, 0.19
58054, 0.30
58055, 0.70
58056, 0.37
58057, 0.29
58058, 0.24
58059, 0.66
58060, 0.79
58061, 0.38
58062, 0.31
58063, 0.55
58064, 0.29
58065, 0.50
58066, 0.39
58067, 0.42
58068, 0.51
58069, 0.26
58070, 0.53
58071, 0.20
58072, 0.27
58073, 0.22
58074, 0.37
58075, 0.38
58076, 0.21
58077, 0.28
58078, 0.43
58079, 0.39
58080, 0.55
58081, 0.28
58082, 0.24
58083, 0.24
58084, 0.27
58085, 0.21
58086, 0.26
58087, 0.77
58088, 0.27
58089, 0.20
58090, 0.29
58091, 0.28
58092, 0.23
58093, 0.34
58094, 0.24
58095, 0.32
58096, 0.62
58097, 0.75
58098, 0.28
58099, 0.63
58100, 0.29
58101, 0.24
58102, 0.33
58103, 0.20
58104, 0.10
58105, 0.54
58106, 0.26
58107, 0.31
58108, 0.22
58109, 0.49
58110, 0.66
58111, 0.39
58112, 0.27
58113, 0.39
58114, 0.27
58115, 0.19
58116, 0.22
58117, 0.32
58118, 0.43
58119, 0.28
58120, 0.22
58121, 0.45
58122, 0.54
58123, 0.39
58124, 0.21
58125, 0.31
58126, 0.51
58127, 0.49
58128, 0.28
58129, 0.31
58130, 0.28
58131, 0.51
58132, 0.20
58133, 0.24
58134, 0.23
58135, 0.27
58136, 0.21
58137, 0.25
58138, 0.53
58139, 0.52
58140, 0.40
58141, 0.29
58142, 0.26
58143, 0.58
58144, 0.20
58145, 0.44
58146, 0.23
58147, 0.32
58148, 0.49
58149, 0.45
58150, 0.64
58151, 0.68
58152, 0.51
58153, 0.48
58154, 0.20
58155, 0.40
58156, 0.33
58157, 0.38
58158, 0.22
58159, 0.50
58160, 0.29
58161, 0.29
58162, 0.20
58163, 0.50
58164, 0.23
58165, 0.31
58166, 0.20
58167, 0.21
58168, 0.27
58169, 0.25
58170, 0.27
58171, 0.22
58172, 0.49
58173, 0.28
58174, 0.32
58175, 0.58
58176, 0.36
58177, 0.34
58178, 0.36
58179, 0.22
58180, 0.24
58181, 0.22
58182, 0.46
58183, 0.23
58184, 0.28
58185, 0.60
58186, 0.25
58187, 0.24
58188, 0.26
58189, 0.19
58190, 0.13
58191, 0.25
58192, 0.31
58193, 0.26
58194, 0.21
58195, 0.27
58196, 0.28
58197, 0.51
58198, 0.20
58199, 0.28
58200, 0.27
58201, 0.20
58202, 0.19
58203, 0.20
58204, 0.24
58205, 0.11
58206, 0.48
58207, 0.21
58208, 0.30
58209, 0.52
58210, 0.23
58211, 0.51
58212, 0.44
58213, 0.21
58214, 0.19
58215, 0.31
58216, 0.27
58217, 0.56
58218, 0.24
58219, 0.32
58220, 0.50
58221, 0.63
58222, 0.34
58223, 0.23
58224, 0.77
58225, 0.74
58226, 0.56
58227, 0.29
58228, 0.36
58229, 0.27
58230, 0.32
58231, 0.24
58232, 0.52
58233, 0.28
58234, 0.29
58235, 0.20
58236, 0.29
58237, 0.24
58238, 0.20
58239, 0.32
58240, 0.62
58241, 0.30
58242, 0.73
58243, 0.28
58244, 0.32
58245, 0.39
58246, 0.49
58247, 0.50
58248, 0.22
58249, 0.30
58250, 0.37
58251, 0.67
58252, 0.45
58253, 0.21
58254, 0.58
58255, 0.25
58256, 0.37
58257, 0.48
58258, 0.22
58259, 0.25
58260, 0.33
58261, 0.32
58262, 0.20
58263, 0.18
58264, 0.38
58265, 0.19
58266, 0.63
58267, 0.31
58268, 0.30
58269, 0.16
58270, 0.36
58271, 0.58
58272, 0.23
58273, 0.22
58274, 0.55
58275, 0.34
58276, 0.16
58277, 0.30
58278, 0.31
58279, 0.28
58280, 0.25
58281, 0.14
58282, 0.40
58283, 0.20
58284, 0.25
58285, 0.29
58286, 0.21
58287, 0.53
58288, 0.26
58289, 0.28
58290, 0.29
58291, 0.75
58292, 0.37
58293, 0.47
58294, 0.56
58295, 0.40
58296, 0.27
58297, 0.66
58298, 0.29
58299, 0.77
58300, 0.35
58301, 0.26
58302, 0.65
58303, 0.44
58304, 0.45
58305, 0.63
58306, 0.26
58307, 0.37
58308, 0.65
58309, 0.33
58310, 0.56
58311, 0.45
58312, 0.21
58313, 0.30
58314, 0.20
58315, 0.33
58316, 0.24
58317, 0.49
58318, 0.29
58319, 0.27
58320, 0.42
58321, 0.35
58322, 0.24
58323, 0.67
58324, 0.43
58325, 0.38
58326, 0.38
58327, 0.24
58328, 0.23
58329, 0.37
58330, 0.49
58331, 0.30
58332, 0.20
58333, 0.20
58334, 0.51
58335, 0.49
58336, 0.56
58337, 0.30
58338, 0.43
58339, 0.28
58340, 0.61
58341, 0.20
58342, 0.21
58343, 0.20
58344, 0.35
58345, 0.22
58346, 0.24
58347, 0.24
58348, 0.15
58349, 0.27
58350, 0.19
58351, 0.49
58352, 0.46
58353, 0.27
58354, 0.74
58355, 0.43
58356, 0.22
58357, 0.64
58358, 0.30
58359, 0.61
58360, 0.36
58361, 0.38
58362, 0.65
58363, 0.10
58364, 0.21
58365, 0.15
58366, 0.26
58367, 0.49
58368, 0.47
58369, 0.30
58370, 0.48
58371, 0.28
58372, 0.25
58373, 0.30
58374, 0.42
58375, 0.29
58376, 0.23
58377, 0.41
58378, 0.35
58379, 0.19
58380, 0.35
58381, 0.20
58382, 0.28
58383, 0.56
58384, 0.24
58385, 0.29
58386, 0.23
58387, 0.63
58388, 0.53
58389, 0.29
58390, 0.51
58391, 0.36
58392, 0.43
58393, 0.43
58394, 0.35
58395, 0.37
58396, 0.27
58397, 0.37
58398, 0.09
58399, 0.21
58400, 0.32
58401, 0.20
58402, 0.22
58403, 0.26
58404, 0.29
58405, 0.29
58406, 0.08
58407, 0.42
58408, 0.46
58409, 0.20
58410, 0.32
58411, 0.09
58412, 0.39
58413, 0.54
58414, 0.67
58415, 0.63
58416, 0.36
58417, 0.30
58418, 0.33
58419, 0.21
58420, 0.20
58421, 0.25
58422, 0.40
58423, 0.27
58424, 0.48
58425, 0.27
58426, 0.51
58427, 0.29
58428, 0.21
58429, 0.39
58430, 0.27
58431, 0.60
58432, 0.20
58433, 0.41
58434, 0.44
58435, 0.27
58436, 0.24
58437, 0.29
58438, 0.21
58439, 0.27
58440, 0.29
58441, 0.25
58442, 0.32
58443, 0.27
58444, 0.52
58445, 0.33
58446, 0.21
58447, 0.21
58448, 0.25
58449, 0.27
58450, 0.40
58451, 0.34
58452, 0.57
58453, 0.27
58454, 0.25
58455, 0.20
58456, 0.29
58457, 0.28
58458, 0.46
58459, 0.35
58460, 0.23
58461, 0.27
58462, 0.20
58463, 0.38
58464, 0.28
58465, 0.34
58466, 0.48
58467, 0.14
58468, 0.71
58469, 0.12
58470, 0.31
58471, 0.35
58472, 0.20
58473, 0.20
58474, 0.25
58475, 0.35
58476, 0.42
58477, 0.44
58478, 0.65
58479, 0.49
58480, 0.31
58481, 0.39
58482, 0.32
58483, 0.32
58484, 0.47
58485, 0.20
58486, 0.28
58487, 0.27
58488, 0.27
58489, 0.23
58490, 0.41
58491, 0.29
58492, 0.62
58493, 0.35
58494, 0.20
58495, 0.23
58496, 0.48
58497, 0.37
58498, 0.22
58499, 0.68
58500, 0.49
58501, 0.15
58502, 0.20
58503, 0.38
58504, 0.25
58505, 0.26
58506, 0.23
58507, 0.54
58508, 0.23
58509, 0.41
58510, 0.49
58511, 0.35
58512, 0.26
58513, 0.32
58514, 0.31
58515, 0.20
58516, 0.20
58517, 0.22
58518, 0.38
58519, 0.73
58520, 0.20
58521, 0.20
58522, 0.69
58523, 0.21
58524, 0.39
58525, 0.45
58526, 0.45
58527, 0.53
58528, 0.27
58529, 0.40
58530, 0.38
58531, 0.20
58532, 0.27
58533, 0.50
58534, 0.39
58535, 0.64
58536, 0.52
58537, 0.28
58538, 0.20
58539, 0.26
58540, 0.53
58541, 0.63
58542, 0.46
58543, 0.28
58544, 0.20
58545, 0.26
58546, 0.61
58547, 0.33
58548, 0.63
58549, 0.36
58550, 0.22
58551, 0.20
58552, 0.32
58553, 0.30
58554, 0.25
58555, 0.42
58556, 0.46
58557, 0.22
58558, 0.63
58559, 0.28
58560, 0.34
58561, 0.54
58562, 0.33
58563, 0.24
58564, 0.30
58565, 0.28
58566, 0.40
58567, 0.70
58568, 0.22
58569, 0.22
58570, 0.29
58571, 0.28
58572, 0.29
58573, 0.24
58574, 0.44
58575, 0.26
58576, 0.16
58577, 0.30
58578, 0.20
58579, 0.44
58580, 0.27
58581, 0.20
58582, 0.21
58583, 0.52
58584, 0.21
58585, 0.29
58586, 0.21
58587, 0.27
58588, 0.27
58589, 0.19
58590, 0.36
58591, 0.58
58592, 0.39
58593, 0.35
58594, 0.26
58595, 0.29
58596, 0.28
58597, 0.27
58598, 0.30
58599, 0.41
58600, 0.50
58601, 0.62
58602, 0.74
58603, 0.54
58604, 0.29
58605, 0.32
58606, 0.42
58607, 0.36
58608, 0.50
58609, 0.20
58610, 0.09
58611, 0.42
58612, 0.79
58613, 0.39
58614, 0.42
58615, 0.28
58616, 0.20
58617, 0.22
58618, 0.30
58619, 0.25
58620, 0.20
58621, 0.48
58622, 0.32
58623, 0.29
58624, 0.37
58625, 0.46
58626, 0.17
58627, 0.31
58628, 0.51
58629, 0.24
58630, 0.29
58631, 0.39
58632, 0.31
58633, 0.23
58634, 0.31
58635, 0.55
58636, 0.49
58637, 0.33
58638, 0.19
58639, 0.21
58640, 0.40
58641, 0.20
58642, 0.30
58643, 0.73
58644, 0.54
58645, 0.30
58646, 0.40
58647, 0.34
58648, 0.38
58649, 0.43
58650, 0.53
58651, 0.49
58652, 0.23
58653, 0.31
58654, 0.21
58655, 0.25
58656, 0.20
58657, 0.33
58658, 0.50
58659, 0.17
58660, 0.49
58661, 0.21
58662, 0.36
58663, 0.19
58664, 0.54
58665, 0.19
58666, 0.44
58667, 0.25
58668, 0.27
58669, 0.61
58670, 0.30
58671, 0.20
58672, 0.35
58673, 0.28
58674, 0.48
58675, 0.25
58676, 0.23
58677, 0.46
58678, 0.77
58679, 0.65
58680, 0.41
58681, 0.24
58682, 0.77
58683, 0.23
58684, 0.67
58685, 0.45
58686, 0.32
58687, 0.49
58688, 0.32
58689, 0.58
58690, 0.30
58691, 0.51
58692, 0.78
58693, 0.27
58694, 0.26
58695, 0.20
58696, 0.29
58697, 0.76
58698, 0.20
58699, 0.19
58700, 0.55
58701, 0.21
58702, 0.10
58703, 0.57
58704, 0.45
58705, 0.63
58706, 0.24
58707, 0.28
58708, 0.21
58709, 0.21
58710, 0.33
58711, 0.50
58712, 0.21
58713, 0.40
58714, 0.78
58715, 0.49
58716, 0.65
58717, 0.56
58718, 0.29
58719, 0.38
58720, 0.29
58721, 0.74
58722, 0.27
58723, 0.63
58724, 0.22
58725, 0.39
58726, 0.23
58727, 0.55
58728, 0.26
58729, 0.30
58730, 0.50
58731, 0.22
58732, 0.65
58733, 0.22
58734, 0.22
58735, 0.21
58736, 0.36
58737, 0.22
58738, 0.27
58739, 0.28
58740, 0.23
58741, 0.55
58742, 0.20
58743, 0.18
58744, 0.20
58745, 0.36
58746, 0.48
58747, 0.39
58748, 0.19
58749, 0.45
58750, 0.45
58751, 0.38
58752, 0.41
58753, 0.65
58754, 0.26
58755, 0.47
58756, 0.19
58757, 0.45
58758, 0.45
58759, 0.10
58760, 0.20
58761, 0.09
58762, 0.26
58763, 0.51
58764, 0.20
58765, 0.46
58766, 0.37
58767, 0.49
58768, 0.20
58769, 0.62
58770, 0.41
58771, 0.32
58772, 0.31
58773, 0.22
58774, 0.36
58775, 0.27
58776, 0.37
58777, 0.25
58778, 0.26
58779, 0.19
58780, 0.29
58781, 0.54
58782, 0.18
58783, 0.43
58784, 0.39
58785, 0.36
58786, 0.58
58787, 0.24
58788, 0.20
58789, 0.46
58790, 0.39
58791, 0.25
58792, 0.23
58793, 0.36
58794, 0.26
58795, 0.26
58796, 0.20
58797, 0.29
58798, 0.32
58799, 0.38
58800, 0.41
58801, 0.42
58802, 0.19
58803, 0.36
58804, 0.11
58805, 0.21
58806, 0.27
58807, 0.20
58808, 0.23
58809, 0.67
58810, 0.51
58811, 0.36
58812, 0.25
58813, 0.67
58814, 0.30
58815, 0.44
58816, 0.48
58817, 0.20
58818, 0.25
58819, 0.30
58820, 0.36
58821, 0.51
58822, 0.42
58823, 0.39
58824, 0.28
58825, 0.12
58826, 0.34
58827, 0.51
58828, 0.25
58829, 0.24
58830, 0.24
58831, 0.43
58832, 0.30
58833, 0.58
58834, 0.24
58835, 0.52
58836, 0.21
58837, 0.20
58838, 0.32
58839, 0.34
58840, 0.35
58841, 0.30
58842, 0.36
58843, 0.51
58844, 0.48
58845, 0.37
58846, 0.64
58847, 0.32
58848, 0.31
58849, 0.28
58850, 0.50
58851, 0.46
58852, 0.21
58853, 0.27
58854, 0.27
58855, 0.37
58856, 0.39
58857, 0.26
58858, 0.43
58859, 0.60
58860, 0.39
58861, 0.50
58862, 0.35
58863, 0.51
58864, 0.29
58865, 0.22
58866, 0.56
58867, 0.32
58868, 0.48
58869, 0.21
58870, 0.49
58871, 0.38
58872, 0.20
58873, 0.55
58874, 0.19
58875, 0.46
58876, 0.16
58877, 0.53
58878, 0.65
58879, 0.80
58880, 0.20
58881, 0.36
58882, 0.12
58883, 0.28
58884, 0.27
58885, 0.20
58886, 0.58
58887, 0.38
58888, 0.67
58889, 0.40
58890, 0.47
58891, 0.36
58892, 0.12
58893, 0.20
58894, 0.20
58895, 0.18
58896, 0.37
58897, 0.20
58898, 0.50
58899, 0.50
58900, 0.51
58901, 0.08
58902, 0.43
58903, 0.27
58904, 0.37
58905, 0.36
58906, 0.48
58907, 0.36
58908, 0.33
58909, 0.43
58910, 0.22
58911, 0.31
58912, 0.31
58913, 0.44
58914, 0.33
58915, 0.39
58916, 0.24
58917, 0.29
58918, 0.30
58919, 0.20
58920, 0.21
58921, 0.78
58922, 0.28
58923, 0.34
58924, 0.32
58925, 0.38
58926, 0.46
58927, 0.28
58928, 0.27
58929, 0.44
58930, 0.26
58931, 0.72
58932, 0.74
58933, 0.50
58934, 0.25
58935, 0.54
58936, 0.08
58937, 0.19
58938, 0.40
58939, 0.26
58940, 0.33
58941, 0.39
58942, 0.75
58943, 0.40
58944, 0.60
58945, 0.27
58946, 0.23
58947, 0.56
58948, 0.28
58949, 0.34
58950, 0.24
58951, 0.51
58952, 0.36
58953, 0.23
58954, 0.28
58955, 0.66
58956, 0.48
58957, 0.26
58958, 0.50
58959, 0.25
58960, 0.37
58961, 0.35
58962, 0.61
58963, 0.21
58964, 0.23
58965, 0.55
58966, 0.39
58967, 0.28
58968, 0.19
58969, 0.50
58970, 0.27
58971, 0.27
58972, 0.19
58973, 0.26
58974, 0.37
58975, 0.21
58976, 0.69
58977, 0.34
58978, 0.30
58979, 0.51
58980, 0.45
58981, 0.68
58982, 0.30
58983, 0.70
58984, 0.30
58985, 0.41
58986, 0.39
58987, 0.31
58988, 0.27
58989, 0.23
58990, 0.28
58991, 0.20
58992, 0.57
58993, 0.26
58994, 0.29
58995, 0.28
58996, 0.59
58997, 0.43
58998, 0.37
58999, 0.35
59000, 0.20
59001, 0.22
59002, 0.12
59003, 0.27
59004, 0.35
59005, 0.24
59006, 0.20
59007, 0.63
59008, 0.23
59009, 0.43
59010, 0.41
59011, 0.28
59012, 0.47
59013, 0.32
59014, 0.56
59015, 0.24
59016, 0.46
59017, 0.28
59018, 0.37
59019, 0.21
59020, 0.38
59021, 0.64
59022, 0.31
59023, 0.50
59024, 0.22
59025, 0.64
59026, 0.23
59027, 0.33
59028, 0.37
59029, 0.31
59030, 0.40
59031, 0.25
59032, 0.26
59033, 0.78
59034, 0.29
59035, 0.38
59036, 0.65
59037, 0.28
59038, 0.49
59039, 0.49
59040, 0.30
59041, 0.22
59042, 0.38
59043, 0.20
59044, 0.77
59045, 0.20
59046, 0.26
59047, 0.52
59048, 0.28
59049, 0.52
59050, 0.38
59051, 0.27
59052, 0.37
59053, 0.46
59054, 0.55
59055, 0.24
59056, 0.20
59057, 0.63
59058, 0.08
59059, 0.27
59060, 0.41
59061, 0.74
59062, 0.58
59063, 0.28
59064, 0.19
59065, 0.33
59066, 0.27
59067, 0.20
59068, 0.22
59069, 0.67
59070, 0.27
59071, 0.20
59072, 0.39
59073, 0.31
59074, 0.25
59075, 0.21
59076, 0.24
59077, 0.28
59078, 0.25
59079, 0.16
59080, 0.50
59081, 0.27
59082, 0.60
59083, 0.35
59084, 0.26
59085, 0.29
59086, 0.65
59087, 0.31
59088, 0.56
59089, 0.44
59090, 0.28
59091, 0.35
59092, 0.25
59093, 0.21
59094, 0.36
59095, 0.22
59096, 0.56
59097, 0.68
59098, 0.22
59099, 0.36
59100, 0.55
59101, 0.32
59102, 0.60
59103, 0.28
59104, 0.21
59105, 0.26
59106, 0.27
59107, 0.19
59108, 0.41
59109, 0.36
59110, 0.56
59111, 0.28
59112, 0.40
59113, 0.21
59114, 0.63
59115, 0.46
59116, 0.23
59117, 0.20
59118, 0.21
59119, 0.27
59120, 0.24
59121, 0.22
59122, 0.27
59123, 0.26
59124, 0.41
59125, 0.24
59126, 0.59
59127, 0.21
59128, 0.46
59129, 0.57
59130, 0.30
59131, 0.34
59132, 0.19
59133, 0.40
59134, 0.27
59135, 0.38
59136, 0.22
59137, 0.46
59138, 0.40
59139, 0.67
59140, 0.27
59141, 0.39
59142, 0.44
59143, 0.27
59144, 0.59
59145, 0.34
59146, 0.49
59147, 0.23
59148, 0.23
59149, 0.34
59150, 0.08
59151, 0.26
59152, 0.29
59153, 0.44
59154, 0.38
59155, 0.45
59156, 0.32
59157, 0.31
59158, 0.26
59159, 0.20
59160, 0.29
59161, 0.20
59162, 0.35
59163, 0.42
59164, 0.32
59165, 0.25
59166, 0.59
59167, 0.47
59168, 0.19
59169, 0.24
59170, 0.30
59171, 0.40
59172, 0.45
59173, 0.22
59174, 0.29
59175, 0.24
59176, 0.32
59177, 0.52
59178, 0.31
59179, 0.24
59180, 0.20
59181, 0.63
59182, 0.30
59183, 0.27
59184, 0.27
59185, 0.31
59186, 0.38
59187, 0.29
59188, 0.26
59189, 0.27
59190, 0.25
59191, 0.75
59192, 0.30
59193, 0.52
59194, 0.40
59195, 0.28
59196, 0.32
59197, 0.08
59198, 0.19
59199, 0.20
59200, 0.27
59201, 0.33
59202, 0.36
59203, 0.21
59204, 0.20
59205, 0.11
59206, 0.21
59207, 0.22
59208, 0.51
59209, 0.34
59210, 0.20
59211, 0.26
59212, 0.22
59213, 0.36
59214, 0.49
59215, 0.27
59216, 0.39
59217, 0.27
59218, 0.24
59219, 0.25
59220, 0.24
59221, 0.48
59222, 0.26
59223, 0.23
59224, 0.12
59225, 0.38
59226, 0.32
59227, 0.23
59228, 0.34
59229, 0.44
59230, 0.15
59231, 0.66
59232, 0.11
59233, 0.44
59234, 0.49
59235, 0.44
59236, 0.37
59237, 0.29
59238, 0.20
59239, 0.28
59240, 0.36
59241, 0.30
59242, 0.50
59243, 0.58
59244, 0.36
59245, 0.37
59246, 0.19
59247, 0.29
59248, 0.52
59249, 0.36
59250, 0.23
59251, 0.25
59252, 0.31
59253, 0.08
59254, 0.22
59255, 0.48
59256, 0.32
59257, 0.33
59258, 0.24
59259, 0.27
59260, 0.65
59261, 0.24
59262, 0.63
59263, 0.24
59264, 0.34
59265, 0.25
59266, 0.43
59267, 0.22
59268, 0.37
59269, 0.37
59270, 0.36
59271, 0.26
59272, 0.57
59273, 0.21
59274, 0.30
59275, 0.40
59276, 0.22
59277, 0.54
59278, 0.22
59279, 0.32
59280, 0.21
59281, 0.21
59282, 0.27
59283, 0.19
59284, 0.34
59285, 0.30
59286, 0.37
59287, 0.66
59288, 0.15
59289, 0.69
59290, 0.40
59291, 0.30
59292, 0.34
59293, 0.34
59294, 0.56
59295, 0.56
59296, 0.23
59297, 0.25
59298, 0.36
59299, 0.20
59300, 0.74
59301, 0.64
59302, 0.20
59303, 0.66
59304, 0.26
59305, 0.26
59306, 0.33
59307, 0.20
59308, 0.54
59309, 0.44
59310, 0.49
59311, 0.32
59312, 0.29
59313, 0.36
59314, 0.28
59315, 0.23
59316, 0.25
59317, 0.36
59318, 0.28
59319, 0.27
59320, 0.23
59321, 0.28
59322, 0.30
59323, 0.34
59324, 0.27
59325, 0.25
59326, 0.41
59327, 0.71
59328, 0.39
59329, 0.19
59330, 0.50
59331, 0.49
59332, 0.36
59333, 0.21
59334, 0.77
59335, 0.20
59336, 0.35
59337, 0.31
59338, 0.42
59339, 0.78
59340, 0.27
59341, 0.65
59342, 0.35
59343, 0.52
59344, 0.49
59345, 0.42
59346, 0.17
59347, 0.23
59348, 0.38
59349, 0.26
59350, 0.24
59351, 0.20
59352, 0.21
59353, 0.30
59354, 0.25
59355, 0.21
59356, 0.46
59357, 0.20
59358, 0.49
59359, 0.28
59360, 0.21
59361, 0.21
59362, 0.28
59363, 0.20
59364, 0.20
59365, 0.43
59366, 0.27
59367, 0.21
59368, 0.20
59369, 0.29
59370, 0.23
59371, 0.27
59372, 0.68
59373, 0.27
59374, 0.51
59375, 0.21
59376, 0.29
59377, 0.41
59378, 0.57
59379, 0.63
59380, 0.21
59381, 0.24
59382, 0.31
59383, 0.21
59384, 0.23
59385, 0.31
59386, 0.40
59387, 0.38
59388, 0.28
59389, 0.72
59390, 0.26
59391, 0.22
59392, 0.67
59393, 0.21
59394, 0.25
59395, 0.20
59396, 0.62
59397, 0.27
59398, 0.48
59399, 0.29
59400, 0.50
59401, 0.37
59402, 0.62
59403, 0.20
59404, 0.36
59405, 0.24
59406, 0.21
59407, 0.30
59408, 0.49
59409, 0.26
59410, 0.34
59411, 0.79
59412, 0.30
59413, 0.21
59414, 0.62
59415, 0.24
59416, 0.35
59417, 0.25
59418, 0.21
59419, 0.37
59420, 0.20
59421, 0.47
59422, 0.28
59423, 0.47
59424, 0.25
59425, 0.29
59426, 0.35
59427, 0.40
59428, 0.27
59429, 0.21
59430, 0.24
59431, 0.36
59432, 0.30
59433, 0.27
59434, 0.46
59435, 0.20
59436, 0.26
59437, 0.28
59438, 0.62
59439, 0.62
59440, 0.33
59441, 0.23
59442, 0.20
59443, 0.35
59444, 0.20
59445, 0.61
59446, 0.20
59447, 0.32
